is_fraud,email__first_seen_days,phone__last_seen_days,identity_network_score,identity_risk_score
0.0,3456.0,0.0,0.592,15.0
0.0,927.0,0.0,0.592,176.0
0.0,3025.0,16.0,0.337,162.0
0.0,4779.0,0.0,0.508,93.0
0.0,1207.0,0.0,0.251,13.0
0.0,4523.0,5.0,0.242,96.0
0.0,0.0,0.0,0.532,199.0
0.0,4454.0,0.0,0.415,54.0
0.0,1291.0,0.0,0.527,99.0
0.0,3298.0,0.0,0.178,0.0
0.0,0.0,0.0,0.66,310.0
0.0,290.0,3.0,0.856,379.0
0.0,4725.0,520.0,0.073,9.0
0.0,1524.0,0.0,0.492,126.0
0.0,4375.0,11.0,0.315,82.0
0.0,3184.0,0.0,0.531,174.0
0.0,1258.0,49.0,0.697,274.0
0.0,3342.0,0.0,0.484,176.0
0.0,38.0,0.0,0.536,94.0
0.0,0.0,0.0,0.531,110.0
0.0,0.0,0.0,0.876,464.0
0.0,0.0,0.0,0.531,157.0
0.0,1629.0,0.0,0.553,122.0
0.0,262.0,346.0,0.532,262.0
0.0,504.0,504.0,0.098,3.0
0.0,2881.0,0.0,0.654,245.0
0.0,0.0,81.0,0.831,417.0
0.0,0.0,0.0,0.477,236.0
0.0,4635.0,0.0,0.544,21.0
0.0,0.0,0.0,0.531,126.0
0.0,143.0,0.0,0.553,49.0
0.0,0.0,0.0,0.498,193.0
0.0,4554.0,0.0,0.498,44.0
0.0,550.0,2.0,0.362,175.0
0.0,3338.0,206.0,0.226,98.0
0.0,2906.0,539.0,0.12,27.0
0.0,3908.0,14.0,0.412,52.0
0.0,4626.0,0.0,0.531,93.0
0.0,0.0,0.0,0.531,105.0
0.0,5031.0,0.0,0.421,95.0
0.0,0.0,57.0,0.32,233.0
0.0,3675.0,0.0,0.516,22.0
0.0,0.0,704.0,0.285,137.0
0.0,1166.0,738.0,0.142,14.0
0.0,1481.0,0.0,0.531,223.0
0.0,2945.0,21.0,0.44,17.0
0.0,743.0,686.0,0.24,47.0
0.0,0.0,0.0,0.531,83.0
0.0,1037.0,241.0,0.111,1.0
0.0,3984.0,0.0,0.364,11.0
0.0,1667.0,0.0,0.466,120.0
0.0,155.0,0.0,0.488,218.0
0.0,1665.0,576.0,0.23,42.0
0.0,1512.0,0.0,0.531,177.0
0.0,4942.0,717.0,0.611,59.0
0.0,0.0,0.0,0.531,289.0
0.0,3488.0,68.0,0.389,99.0
0.0,0.0,39.0,0.655,179.0
0.0,3185.0,662.0,0.387,24.0
0.0,5165.0,0.0,0.531,125.0
0.0,1654.0,0.0,0.637,85.0
0.0,0.0,176.0,0.696,183.0
0.0,111.0,0.0,0.476,249.0
0.0,1510.0,0.0,0.727,66.0
0.0,4823.0,54.0,0.572,217.0
0.0,0.0,0.0,0.449,124.0
0.0,3403.0,0.0,0.531,138.0
0.0,0.0,2.0,0.512,231.0
0.0,1109.0,121.0,0.292,148.0
0.0,3141.0,4.0,0.714,74.0
0.0,3359.0,0.0,0.673,87.0
0.0,1228.0,166.0,0.362,101.0
0.0,3312.0,30.0,0.128,15.0
0.0,2906.0,0.0,0.654,22.0
0.0,1138.0,445.0,0.091,0.0
0.0,4130.0,0.0,0.464,27.0
0.0,1742.0,83.0,0.33,149.0
0.0,3573.0,109.0,0.227,1.0
0.0,2227.0,245.0,0.093,29.0
0.0,46.0,0.0,0.576,126.0
0.0,2213.0,0.0,0.673,72.0
0.0,0.0,0.0,0.652,134.0
0.0,4371.0,515.0,0.213,9.0
0.0,1925.0,0.0,0.515,100.0
0.0,0.0,0.0,0.41,87.0
0.0,0.0,0.0,0.673,186.0
0.0,2569.0,656.0,0.185,5.0
0.0,323.0,402.0,0.676,326.0
0.0,3677.0,54.0,0.281,27.0
0.0,2999.0,599.0,0.346,11.0
0.0,0.0,0.0,0.629,122.0
0.0,4638.0,0.0,0.531,93.0
0.0,1080.0,0.0,0.55,216.0
0.0,4750.0,281.0,0.443,98.0
0.0,2880.0,0.0,0.438,59.0
0.0,10.0,0.0,0.66,162.0
0.0,1299.0,4.0,0.351,94.0
0.0,4352.0,13.0,0.242,12.0
0.0,4782.0,0.0,0.529,47.0
0.0,1236.0,601.0,0.108,66.0
0.0,1465.0,442.0,0.126,12.0
0.0,2515.0,0.0,0.508,106.0
0.0,44.0,0.0,0.565,329.0
0.0,958.0,602.0,0.138,24.0
0.0,1083.0,140.0,0.318,150.0
0.0,4151.0,39.0,0.321,73.0
0.0,1055.0,0.0,0.504,198.0
0.0,78.0,44.0,0.569,302.0
0.0,3698.0,20.0,0.904,354.0
0.0,0.0,0.0,0.531,279.0
0.0,1125.0,6.0,0.587,202.0
0.0,0.0,6.0,0.525,154.0
0.0,3331.0,0.0,0.531,133.0
0.0,383.0,69.0,0.812,339.0
0.0,5096.0,0.0,0.531,194.0
0.0,4583.0,0.0,0.376,99.0
0.0,1061.0,0.0,0.531,40.0
0.0,1516.0,581.0,0.201,94.0
0.0,2981.0,173.0,0.064,0.0
0.0,0.0,0.0,0.531,229.0
0.0,1425.0,0.0,0.272,118.0
0.0,1767.0,14.0,0.16,69.0
0.0,0.0,0.0,0.66,110.0
0.0,3333.0,9.0,0.058,8.0
0.0,1174.0,0.0,0.626,63.0
0.0,0.0,0.0,0.531,134.0
0.0,4207.0,0.0,0.531,21.0
0.0,2949.0,0.0,0.566,79.0
0.0,1619.0,0.0,0.651,32.0
0.0,2915.0,0.0,0.512,142.0
0.0,3311.0,0.0,0.531,147.0
0.0,0.0,0.0,0.531,252.0
0.0,4536.0,66.0,0.089,10.0
0.0,187.0,0.0,0.493,221.0
0.0,2893.0,0.0,0.563,191.0
0.0,0.0,0.0,0.531,119.0
0.0,0.0,157.0,0.581,240.0
0.0,750.0,0.0,0.174,10.0
0.0,0.0,0.0,0.812,378.0
0.0,1177.0,280.0,0.233,32.0
0.0,1042.0,26.0,0.18,79.0
0.0,1073.0,0.0,0.456,43.0
0.0,3173.0,456.0,0.527,56.0
0.0,873.0,0.0,0.704,191.0
0.0,1473.0,0.0,0.538,55.0
0.0,3510.0,0.0,0.426,149.0
0.0,1875.0,678.0,0.118,36.0
0.0,0.0,0.0,0.63,263.0
0.0,1091.0,783.0,0.227,10.0
0.0,0.0,0.0,0.531,214.0
0.0,2329.0,62.0,0.525,208.0
0.0,2924.0,0.0,0.432,55.0
0.0,3338.0,206.0,0.226,98.0
0.0,2486.0,0.0,0.506,12.0
0.0,4764.0,565.0,0.263,5.0
0.0,2764.0,18.0,0.227,44.0
0.0,1273.0,743.0,0.204,16.0
0.0,3340.0,208.0,0.23,98.0
0.0,373.0,0.0,0.531,170.0
0.0,2711.0,42.0,0.396,114.0
0.0,1541.0,168.0,0.084,6.0
0.0,0.0,571.0,0.242,266.0
0.0,4237.0,0.0,0.212,50.0
0.0,4843.0,15.0,0.036,0.0
0.0,1072.0,43.0,0.179,20.0
0.0,1416.0,0.0,0.567,55.0
0.0,102.0,0.0,0.484,281.0
0.0,4294.0,0.0,0.531,62.0
0.0,0.0,515.0,0.235,43.0
0.0,0.0,0.0,0.654,322.0
0.0,771.0,545.0,0.632,62.0
0.0,0.0,47.0,0.656,114.0
0.0,331.0,44.0,0.525,77.0
0.0,0.0,773.0,0.22,177.0
0.0,1227.0,538.0,0.076,45.0
0.0,2943.0,0.0,0.167,5.0
0.0,0.0,0.0,0.531,259.0
0.0,2901.0,567.0,0.308,46.0
0.0,4513.0,0.0,0.571,151.0
0.0,4609.0,0.0,0.342,117.0
0.0,1649.0,132.0,0.168,7.0
0.0,4174.0,71.0,0.57,68.0
0.0,3233.0,485.0,0.213,26.0
0.0,3456.0,6.0,0.096,37.0
0.0,2192.0,104.0,0.118,19.0
0.0,0.0,470.0,0.523,119.0
0.0,5167.0,17.0,0.31,15.0
0.0,893.0,0.0,0.697,40.0
0.0,95.0,33.0,0.222,141.0
0.0,2863.0,8.0,0.399,6.0
0.0,1435.0,0.0,0.49,191.0
0.0,0.0,0.0,0.531,157.0
0.0,1646.0,0.0,0.502,21.0
0.0,1933.0,0.0,0.654,46.0
0.0,3281.0,0.0,0.556,58.0
0.0,1509.0,0.0,0.388,119.0
0.0,176.0,0.0,0.583,74.0
0.0,0.0,0.0,0.531,120.0
0.0,1740.0,110.0,0.534,221.0
0.0,3534.0,0.0,0.466,13.0
0.0,10.0,0.0,0.531,303.0
0.0,4736.0,0.0,0.531,73.0
0.0,1525.0,0.0,0.718,249.0
0.0,3268.0,2.0,0.92,323.0
0.0,1416.0,0.0,0.498,41.0
1.0,341.0,0.0,0.531,167.0
0.0,56.0,202.0,0.579,294.0
0.0,3531.0,565.0,0.282,3.0
0.0,4551.0,602.0,0.159,8.0
0.0,1576.0,0.0,0.531,56.0
0.0,41.0,36.0,0.289,70.0
0.0,2911.0,0.0,0.567,50.0
0.0,4680.0,42.0,0.363,4.0
0.0,0.0,85.0,0.498,167.0
0.0,0.0,72.0,0.676,164.0
0.0,2185.0,30.0,0.09,1.0
0.0,94.0,0.0,0.516,172.0
0.0,377.0,0.0,0.117,54.0
0.0,0.0,40.0,0.483,170.0
0.0,950.0,0.0,0.531,168.0
0.0,0.0,529.0,0.396,213.0
0.0,4647.0,38.0,0.559,92.0
0.0,121.0,121.0,0.249,147.0
0.0,4607.0,321.0,0.311,12.0
0.0,4657.0,349.0,0.251,0.0
0.0,4028.0,690.0,0.171,0.0
0.0,161.0,0.0,0.372,216.0
0.0,3359.0,0.0,0.494,168.0
0.0,0.0,553.0,0.247,45.0
0.0,466.0,221.0,0.098,23.0
0.0,2479.0,17.0,0.16,20.0
0.0,1836.0,0.0,0.608,48.0
0.0,327.0,0.0,0.512,110.0
0.0,3488.0,0.0,0.427,36.0
0.0,4720.0,593.0,0.655,25.0
0.0,1921.0,0.0,0.531,8.0
0.0,0.0,25.0,0.56,269.0
0.0,1205.0,0.0,0.477,164.0
0.0,1451.0,0.0,0.405,27.0
0.0,2721.0,0.0,0.5,107.0
0.0,2054.0,0.0,0.654,31.0
0.0,871.0,0.0,0.531,40.0
0.0,0.0,0.0,0.489,259.0
0.0,0.0,0.0,0.485,289.0
0.0,683.0,22.0,0.517,180.0
0.0,4641.0,0.0,0.517,199.0
0.0,2102.0,2.0,0.932,403.0
0.0,4.0,1.0,0.945,459.0
0.0,0.0,0.0,0.46,215.0
0.0,1002.0,0.0,0.531,201.0
0.0,540.0,0.0,0.531,187.0
0.0,3576.0,0.0,0.467,129.0
0.0,2864.0,204.0,0.664,62.0
0.0,4366.0,0.0,0.525,120.0
0.0,0.0,685.0,0.256,114.0
0.0,4749.0,0.0,0.534,56.0
0.0,3465.0,0.0,0.539,65.0
0.0,3616.0,12.0,0.263,72.0
0.0,660.0,0.0,0.188,109.0
0.0,1412.0,444.0,0.504,75.0
0.0,1775.0,0.0,0.853,122.0
0.0,4324.0,732.0,0.159,0.0
0.0,4164.0,0.0,0.3,6.0
0.0,2864.0,259.0,0.374,162.0
0.0,4560.0,548.0,0.464,38.0
0.0,3452.0,6.0,0.167,112.0
0.0,1690.0,0.0,0.203,75.0
0.0,0.0,62.0,0.572,294.0
0.0,0.0,0.0,0.531,250.0
0.0,0.0,0.0,0.654,139.0
0.0,3440.0,8.0,0.587,128.0
1.0,0.0,0.0,0.538,259.0
0.0,1512.0,0.0,0.248,40.0
0.0,1628.0,0.0,0.467,187.0
0.0,4906.0,639.0,0.065,10.0
0.0,3108.0,498.0,0.093,4.0
0.0,3021.0,0.0,0.497,182.0
0.0,1136.0,0.0,0.498,22.0
0.0,3252.0,0.0,0.873,146.0
0.0,3521.0,2.0,0.764,58.0
0.0,4214.0,0.0,0.61,125.0
0.0,,96.0,0.345,181.0
0.0,222.0,0.0,0.488,211.0
0.0,2872.0,0.0,0.487,68.0
0.0,0.0,0.0,0.512,161.0
0.0,1306.0,29.0,0.556,202.0
0.0,1264.0,0.0,0.679,271.0
0.0,1201.0,172.0,0.15,23.0
0.0,3695.0,592.0,0.471,48.0
0.0,3017.0,0.0,0.531,48.0
0.0,4498.0,0.0,0.487,20.0
0.0,3469.0,0.0,0.467,20.0
0.0,42.0,37.0,0.42,91.0
0.0,1101.0,171.0,0.111,15.0
0.0,0.0,0.0,0.538,253.0
0.0,901.0,600.0,0.509,7.0
0.0,4209.0,0.0,0.387,113.0
0.0,3016.0,485.0,0.357,114.0
0.0,848.0,7.0,0.586,61.0
0.0,1130.0,165.0,0.312,40.0
0.0,4606.0,0.0,0.541,39.0
0.0,826.0,0.0,0.591,28.0
0.0,0.0,52.0,0.581,144.0
0.0,4481.0,158.0,0.338,83.0
0.0,0.0,0.0,0.457,83.0
0.0,1907.0,0.0,0.531,19.0
0.0,1318.0,583.0,0.048,13.0
0.0,0.0,782.0,0.271,9.0
0.0,983.0,0.0,0.531,193.0
0.0,1632.0,456.0,0.658,106.0
0.0,3730.0,0.0,0.468,128.0
0.0,0.0,0.0,0.61,313.0
0.0,1277.0,67.0,0.59,202.0
0.0,1026.0,0.0,0.531,220.0
0.0,0.0,0.0,0.477,236.0
0.0,4309.0,582.0,0.056,44.0
0.0,4184.0,0.0,0.394,120.0
0.0,5082.0,602.0,0.234,0.0
0.0,0.0,455.0,0.229,135.0
0.0,167.0,0.0,0.471,190.0
0.0,2822.0,0.0,0.523,154.0
0.0,4325.0,0.0,0.532,60.0
0.0,1247.0,0.0,0.734,198.0
0.0,2730.0,308.0,0.459,143.0
0.0,800.0,156.0,0.108,2.0
0.0,1577.0,129.0,0.684,259.0
1.0,3088.0,0.0,0.307,35.0
0.0,790.0,20.0,0.17,81.0
0.0,4246.0,10.0,0.562,34.0
0.0,3617.0,309.0,0.282,89.0
0.0,3512.0,750.0,0.311,13.0
0.0,1776.0,0.0,0.538,117.0
0.0,242.0,0.0,0.378,220.0
0.0,4404.0,4.0,0.547,127.0
0.0,3164.0,64.0,0.254,17.0
0.0,4423.0,0.0,0.543,159.0
0.0,458.0,6.0,0.36,126.0
0.0,1096.0,0.0,0.422,70.0
0.0,3454.0,390.0,0.14,9.0
0.0,2796.0,203.0,0.216,38.0
0.0,995.0,110.0,0.175,74.0
0.0,1115.0,0.0,0.654,68.0
0.0,3642.0,0.0,0.49,34.0
0.0,1008.0,0.0,0.417,91.0
0.0,2944.0,0.0,0.454,5.0
0.0,0.0,0.0,0.572,235.0
0.0,173.0,216.0,0.208,152.0
0.0,95.0,0.0,0.56,224.0
0.0,1456.0,12.0,0.486,159.0
0.0,4305.0,0.0,0.531,124.0
0.0,2837.0,0.0,0.543,46.0
0.0,3523.0,413.0,0.402,115.0
0.0,0.0,0.0,0.53,282.0
0.0,881.0,752.0,0.085,42.0
0.0,3665.0,92.0,0.577,172.0
0.0,0.0,0.0,0.466,78.0
0.0,561.0,561.0,0.072,67.0
0.0,0.0,6.0,0.81,387.0
0.0,3975.0,132.0,0.197,31.0
0.0,3577.0,0.0,0.74,177.0
0.0,141.0,156.0,0.953,447.0
0.0,0.0,0.0,0.468,59.0
0.0,2937.0,517.0,0.276,15.0
0.0,689.0,689.0,0.365,11.0
0.0,3202.0,0.0,0.189,2.0
0.0,4104.0,0.0,0.447,59.0
0.0,3003.0,30.0,0.141,38.0
0.0,1435.0,626.0,0.334,9.0
0.0,4676.0,0.0,0.532,60.0
0.0,636.0,276.0,0.132,59.0
0.0,1974.0,211.0,0.339,74.0
0.0,289.0,2.0,0.89,402.0
0.0,0.0,0.0,0.442,186.0
0.0,0.0,0.0,0.531,263.0
0.0,4410.0,157.0,0.164,13.0
0.0,1358.0,583.0,0.282,14.0
0.0,825.0,0.0,0.415,160.0
0.0,4731.0,40.0,0.363,13.0
0.0,3475.0,259.0,0.074,0.0
0.0,1931.0,6.0,0.248,82.0
0.0,1100.0,418.0,0.503,25.0
0.0,896.0,0.0,0.459,188.0
0.0,4611.0,0.0,0.531,17.0
0.0,50.0,50.0,0.259,175.0
0.0,1093.0,568.0,0.076,3.0
0.0,3227.0,866.0,0.409,152.0
0.0,0.0,0.0,0.506,115.0
0.0,378.0,0.0,0.443,54.0
0.0,2444.0,0.0,0.803,289.0
0.0,1594.0,0.0,0.529,84.0
0.0,1534.0,15.0,0.359,115.0
0.0,1125.0,0.0,0.344,133.0
0.0,1533.0,0.0,0.407,50.0
0.0,4245.0,415.0,0.076,0.0
0.0,1001.0,0.0,0.779,285.0
0.0,2171.0,0.0,0.464,138.0
0.0,4243.0,97.0,0.402,122.0
0.0,4279.0,0.0,0.662,155.0
0.0,1443.0,0.0,0.531,84.0
0.0,2956.0,509.0,0.295,17.0
0.0,4675.0,605.0,0.595,178.0
0.0,3277.0,0.0,0.517,227.0
0.0,983.0,0.0,0.42,29.0
0.0,0.0,135.0,0.653,130.0
0.0,0.0,0.0,0.46,397.0
0.0,0.0,247.0,0.676,338.0
1.0,770.0,0.0,0.531,207.0
0.0,3515.0,0.0,0.572,77.0
0.0,1497.0,0.0,0.381,72.0
0.0,4786.0,83.0,0.308,20.0
1.0,1486.0,0.0,0.206,46.0
0.0,3546.0,528.0,0.081,22.0
0.0,1847.0,359.0,0.175,77.0
0.0,363.0,0.0,0.64,75.0
0.0,2810.0,411.0,0.101,10.0
0.0,4734.0,0.0,0.636,26.0
0.0,1198.0,751.0,0.211,17.0
0.0,0.0,138.0,0.544,142.0
0.0,0.0,0.0,0.531,243.0
0.0,661.0,0.0,0.517,199.0
0.0,74.0,0.0,0.542,313.0
0.0,171.0,0.0,0.365,197.0
1.0,2070.0,0.0,0.437,97.0
0.0,3066.0,0.0,0.315,96.0
0.0,0.0,0.0,0.531,182.0
0.0,2514.0,637.0,0.148,14.0
0.0,4735.0,18.0,0.078,0.0
0.0,790.0,0.0,0.514,39.0
0.0,0.0,0.0,0.674,336.0
0.0,0.0,0.0,0.654,349.0
0.0,0.0,0.0,0.531,182.0
0.0,5252.0,32.0,0.362,148.0
0.0,3602.0,0.0,0.494,57.0
0.0,3016.0,0.0,0.412,139.0
0.0,113.0,0.0,0.367,192.0
0.0,4633.0,13.0,0.688,245.0
0.0,3415.0,114.0,0.091,0.0
1.0,0.0,3.0,0.78,371.0
0.0,69.0,0.0,0.538,323.0
0.0,904.0,0.0,0.279,94.0
0.0,4445.0,563.0,0.282,2.0
0.0,657.0,0.0,0.531,111.0
0.0,3996.0,715.0,0.329,12.0
0.0,4844.0,85.0,0.19,39.0
0.0,1530.0,11.0,0.434,132.0
0.0,0.0,669.0,0.214,134.0
0.0,2892.0,472.0,0.111,1.0
0.0,4173.0,0.0,0.29,7.0
0.0,1551.0,0.0,0.394,141.0
0.0,4846.0,50.0,0.106,1.0
0.0,621.0,0.0,0.459,172.0
0.0,1465.0,13.0,0.356,16.0
0.0,3376.0,0.0,0.531,22.0
0.0,4206.0,50.0,0.287,3.0
0.0,0.0,0.0,0.427,46.0
0.0,0.0,0.0,0.551,212.0
0.0,560.0,46.0,0.332,115.0
0.0,1096.0,0.0,0.493,193.0
0.0,3513.0,13.0,0.22,2.0
0.0,198.0,0.0,0.41,232.0
0.0,5153.0,16.0,0.212,109.0
0.0,5172.0,35.0,0.29,35.0
1.0,0.0,0.0,0.484,338.0
0.0,86.0,0.0,0.515,130.0
0.0,1527.0,0.0,0.71,242.0
0.0,0.0,59.0,0.587,284.0
0.0,88.0,12.0,0.464,97.0
0.0,1669.0,0.0,0.531,93.0
0.0,280.0,13.0,0.673,323.0
0.0,570.0,570.0,0.246,120.0
0.0,1917.0,0.0,0.558,48.0
0.0,835.0,281.0,0.227,71.0
0.0,138.0,137.0,0.61,250.0
0.0,4405.0,428.0,0.246,6.0
0.0,213.0,0.0,0.396,171.0
0.0,4052.0,0.0,0.5,9.0
0.0,2853.0,0.0,0.527,135.0
0.0,3626.0,299.0,0.212,54.0
0.0,2890.0,0.0,0.57,44.0
0.0,1676.0,0.0,0.729,251.0
0.0,2374.0,58.0,0.413,28.0
0.0,0.0,0.0,0.609,288.0
0.0,0.0,99.0,0.52,208.0
1.0,14.0,0.0,0.809,387.0
0.0,0.0,0.0,0.674,266.0
0.0,607.0,607.0,0.095,12.0
0.0,3568.0,1.0,0.408,108.0
0.0,4615.0,0.0,0.538,6.0
0.0,4510.0,75.0,0.144,40.0
0.0,1292.0,0.0,0.214,97.0
0.0,4175.0,0.0,0.502,147.0
0.0,2690.0,362.0,0.298,4.0
0.0,0.0,0.0,0.611,286.0
0.0,0.0,0.0,0.536,253.0
0.0,1108.0,0.0,0.359,151.0
0.0,4401.0,525.0,0.082,3.0
0.0,0.0,0.0,0.531,322.0
0.0,4240.0,0.0,0.661,200.0
0.0,1727.0,0.0,0.713,210.0
0.0,4070.0,0.0,0.545,42.0
0.0,139.0,6.0,0.483,280.0
0.0,4455.0,675.0,0.077,2.0
0.0,1550.0,80.0,0.759,270.0
0.0,668.0,0.0,0.531,231.0
0.0,0.0,0.0,0.531,255.0
0.0,0.0,0.0,0.449,131.0
0.0,4457.0,474.0,0.674,13.0
0.0,930.0,657.0,0.301,7.0
0.0,4422.0,0.0,0.528,56.0
0.0,255.0,0.0,0.473,210.0
0.0,2904.0,26.0,0.033,5.0
0.0,0.0,0.0,0.531,101.0
0.0,846.0,0.0,0.488,182.0
0.0,1936.0,0.0,0.245,104.0
0.0,1676.0,0.0,0.644,204.0
0.0,2076.0,564.0,0.191,32.0
0.0,1329.0,0.0,0.59,210.0
0.0,592.0,13.0,0.355,180.0
0.0,3609.0,134.0,0.407,101.0
0.0,1663.0,16.0,0.416,171.0
0.0,4025.0,663.0,0.509,18.0
0.0,2853.0,0.0,0.378,120.0
0.0,694.0,654.0,0.312,17.0
0.0,3322.0,7.0,0.271,22.0
0.0,726.0,313.0,0.198,78.0
0.0,149.0,0.0,0.374,53.0
0.0,4729.0,220.0,0.154,57.0
0.0,1126.0,0.0,0.391,82.0
0.0,2223.0,0.0,0.48,185.0
0.0,0.0,0.0,0.531,307.0
0.0,3120.0,0.0,0.24,2.0
0.0,5023.0,0.0,0.531,50.0
0.0,372.0,0.0,0.628,285.0
0.0,0.0,0.0,0.501,97.0
0.0,1801.0,1.0,0.595,161.0
0.0,2823.0,18.0,0.531,69.0
0.0,4180.0,0.0,0.431,82.0
0.0,3342.0,0.0,0.264,42.0
0.0,0.0,0.0,0.531,265.0
0.0,1133.0,0.0,0.531,212.0
0.0,3488.0,739.0,0.073,0.0
0.0,999.0,0.0,0.549,196.0
0.0,1135.0,0.0,0.531,62.0
0.0,724.0,422.0,0.099,22.0
0.0,3366.0,7.0,0.766,68.0
0.0,192.0,0.0,0.444,220.0
0.0,1312.0,442.0,0.284,21.0
0.0,1905.0,142.0,0.181,16.0
0.0,2961.0,0.0,0.478,34.0
0.0,653.0,757.0,0.432,112.0
0.0,1840.0,0.0,0.668,205.0
0.0,2941.0,0.0,0.538,14.0
0.0,4207.0,506.0,0.249,90.0
0.0,3610.0,826.0,0.146,17.0
0.0,549.0,52.0,0.608,119.0
0.0,1535.0,16.0,0.355,115.0
0.0,1446.0,0.0,0.64,263.0
0.0,3632.0,576.0,0.126,14.0
0.0,0.0,0.0,0.412,233.0
0.0,2557.0,96.0,0.373,72.0
0.0,287.0,587.0,0.186,84.0
0.0,0.0,0.0,0.531,257.0
0.0,0.0,0.0,0.493,254.0
0.0,4213.0,767.0,0.947,208.0
0.0,4747.0,0.0,0.472,7.0
0.0,1131.0,0.0,0.349,133.0
0.0,2101.0,79.0,0.414,102.0
0.0,317.0,24.0,0.168,9.0
0.0,1724.0,0.0,0.531,52.0
0.0,0.0,0.0,0.749,341.0
0.0,1274.0,357.0,0.306,51.0
0.0,0.0,0.0,0.537,134.0
0.0,1671.0,0.0,0.39,13.0
0.0,1630.0,58.0,0.677,86.0
0.0,0.0,0.0,0.85,341.0
0.0,0.0,54.0,0.634,315.0
0.0,0.0,0.0,0.531,305.0
0.0,736.0,0.0,0.42,152.0
0.0,5071.0,99.0,0.534,148.0
0.0,199.0,0.0,0.436,230.0
0.0,4509.0,0.0,0.494,77.0
0.0,0.0,78.0,0.308,125.0
0.0,3762.0,0.0,0.691,93.0
0.0,2621.0,0.0,0.479,23.0
0.0,2005.0,0.0,0.499,46.0
0.0,1953.0,363.0,0.88,202.0
0.0,5212.0,27.0,0.078,0.0
0.0,3496.0,0.0,0.825,82.0
0.0,0.0,0.0,0.531,96.0
0.0,4157.0,0.0,0.374,195.0
0.0,2005.0,40.0,0.188,4.0
0.0,4272.0,0.0,0.198,8.0
0.0,120.0,120.0,0.074,80.0
0.0,1631.0,0.0,0.752,231.0
0.0,3002.0,0.0,0.531,60.0
0.0,2854.0,0.0,0.502,187.0
0.0,1117.0,88.0,0.144,23.0
0.0,2006.0,504.0,0.247,65.0
0.0,605.0,0.0,0.531,164.0
0.0,5164.0,0.0,0.531,191.0
0.0,3957.0,9.0,0.212,7.0
0.0,0.0,0.0,0.524,118.0
0.0,3623.0,279.0,0.135,1.0
0.0,1613.0,0.0,0.434,38.0
0.0,2914.0,27.0,0.577,101.0
0.0,3192.0,0.0,0.46,68.0
0.0,4544.0,0.0,0.639,55.0
0.0,4648.0,0.0,0.548,89.0
0.0,5069.0,0.0,0.531,145.0
0.0,2903.0,436.0,0.182,6.0
0.0,0.0,0.0,0.531,92.0
0.0,1725.0,0.0,0.66,222.0
0.0,2957.0,0.0,0.531,107.0
0.0,0.0,0.0,0.552,281.0
0.0,1175.0,0.0,0.688,141.0
0.0,0.0,0.0,0.644,317.0
0.0,1900.0,484.0,0.44,174.0
0.0,3495.0,540.0,0.114,0.0
0.0,3659.0,0.0,0.531,75.0
0.0,4862.0,0.0,0.266,49.0
0.0,1582.0,532.0,0.169,3.0
0.0,1663.0,204.0,0.156,0.0
0.0,1647.0,372.0,0.155,93.0
0.0,1349.0,0.0,0.531,40.0
0.0,3527.0,131.0,0.658,138.0
0.0,4333.0,896.0,0.302,82.0
0.0,0.0,0.0,0.423,145.0
0.0,1926.0,702.0,0.358,61.0
0.0,1367.0,85.0,0.243,36.0
0.0,520.0,0.0,0.54,93.0
0.0,457.0,1.0,0.961,407.0
0.0,4245.0,0.0,0.531,56.0
0.0,1551.0,0.0,0.531,174.0
0.0,0.0,0.0,0.531,255.0
0.0,1536.0,0.0,0.263,110.0
0.0,1400.0,0.0,0.483,117.0
0.0,4315.0,70.0,0.128,33.0
0.0,3608.0,113.0,0.163,43.0
0.0,4298.0,355.0,0.228,6.0
0.0,6742.0,0.0,0.435,75.0
0.0,0.0,0.0,0.566,203.0
0.0,1343.0,34.0,0.554,138.0
0.0,4873.0,65.0,0.112,33.0
0.0,1619.0,5.0,0.065,20.0
0.0,2420.0,329.0,0.172,73.0
0.0,285.0,585.0,0.196,92.0
0.0,3240.0,720.0,0.269,9.0
0.0,3232.0,50.0,0.117,11.0
0.0,1243.0,0.0,0.542,64.0
0.0,621.0,8.0,0.55,259.0
0.0,1463.0,0.0,0.177,109.0
0.0,0.0,0.0,0.531,211.0
0.0,2717.0,0.0,0.531,171.0
0.0,2836.0,0.0,0.499,6.0
0.0,0.0,0.0,0.654,92.0
0.0,4619.0,0.0,0.442,106.0
0.0,2877.0,0.0,0.397,125.0
0.0,42.0,42.0,0.238,139.0
0.0,4335.0,640.0,0.488,130.0
0.0,2445.0,569.0,0.076,15.0
0.0,4250.0,0.0,0.485,19.0
0.0,3043.0,125.0,0.847,379.0
0.0,1732.0,0.0,0.916,354.0
0.0,5100.0,740.0,0.142,17.0
0.0,4215.0,82.0,0.155,13.0
0.0,1695.0,0.0,0.504,69.0
0.0,4829.0,18.0,0.234,7.0
0.0,755.0,41.0,0.112,33.0
0.0,2959.0,0.0,0.531,148.0
0.0,2865.0,0.0,0.401,127.0
0.0,2139.0,163.0,0.653,68.0
0.0,2754.0,84.0,0.55,13.0
0.0,4216.0,454.0,0.097,7.0
0.0,4129.0,0.0,0.531,71.0
1.0,0.0,138.0,0.534,110.0
0.0,3936.0,0.0,0.788,117.0
